x,y,z,block
274,102,-12,minecraft:light_blue_stained_glass
274,102,-11,minecraft:iron_block
274,102,-10,minecraft:iron_block
274,102,-9,minecraft:iron_block
274,102,9,minecraft:iron_block
274,102,10,minecraft:iron_block
274,102,11,minecraft:white_concrete
274,102,12,minecraft:iron_block
274,102,13,minecraft:light_blue_stained_glass
274,103,-14,minecraft:iron_block
274,103,-13,minecraft:iron_block
274,103,-12,minecraft:iron_block
274,103,-11,minecraft:iron_block
274,103,-10,minecraft:iron_block
274,103,10,minecraft:iron_block
274,103,11,minecraft:iron_block
274,103,12,minecraft:iron_block
274,103,13,minecraft:iron_block
274,103,14,minecraft:iron_block
274,104,-12,minecraft:grass_block
274,104,-11,minecraft:grass_block
274,104,-10,minecraft:grass_block
274,104,-9,minecraft:grass_block
274,104,-8,minecraft:grass_block
274,104,-7,minecraft:grass_block
274,104,-6,minecraft:grass_block
274,104,-5,minecraft:grass_block
274,104,-4,minecraft:grass_block
274,104,-3,minecraft:grass_block
274,104,-2,minecraft:smooth_stone
274,104,-1,minecraft:smooth_stone
274,104,0,minecraft:smooth_stone
274,104,1,minecraft:smooth_stone
274,104,2,minecraft:smooth_stone
274,104,3,minecraft:grass_block
274,104,4,minecraft:grass_block
274,104,5,minecraft:grass_block
274,104,6,minecraft:grass_block
274,104,7,minecraft:grass_block
274,104,8,minecraft:grass_block
274,104,9,minecraft:grass_block
274,104,10,minecraft:grass_block
274,104,11,minecraft:grass_block
274,104,12,minecraft:grass_block
274,105,-14,minecraft:glass_pane
274,105,-13,minecraft:glass_pane
274,105,-4,minecraft:birch_log
274,105,13,minecraft:glass_pane
274,105,14,minecraft:glass_pane
274,106,-4,minecraft:birch_log
274,107,-4,minecraft:birch_log
274,108,-4,minecraft:birch_log
274,108,10,minecraft:birch_leaves
274,108,11,minecraft:birch_leaves
274,108,12,minecraft:birch_leaves
274,109,-6,minecraft:birch_leaves
274,109,-5,minecraft:birch_leaves
274,109,-4,minecraft:birch_leaves
274,109,-3,minecraft:birch_leaves
274,109,-2,minecraft:birch_leaves
274,109,7,minecraft:birch_leaves
274,109,8,minecraft:birch_leaves
274,109,9,minecraft:birch_leaves
274,109,10,minecraft:birch_leaves
274,109,11,minecraft:birch_leaves
274,109,12,minecraft:birch_leaves
274,110,-6,minecraft:birch_leaves
274,110,-5,minecraft:birch_leaves
274,110,-4,minecraft:birch_leaves
274,110,-3,minecraft:birch_leaves
274,110,-2,minecraft:birch_leaves
274,110,7,minecraft:birch_leaves
274,110,8,minecraft:birch_leaves
274,110,9,minecraft:birch_leaves
274,110,10,minecraft:birch_leaves
274,110,11,minecraft:birch_leaves
274,110,12,minecraft:birch_leaves
274,111,-6,minecraft:birch_leaves
274,111,-5,minecraft:birch_leaves
274,111,-4,minecraft:birch_leaves
274,111,-3,minecraft:birch_leaves
274,111,-2,minecraft:birch_leaves
274,111,7,minecraft:birch_leaves
274,111,8,minecraft:birch_leaves
274,111,9,minecraft:birch_leaves
275,90,0,minecraft:iron_block
275,91,-4,minecraft:iron_block
275,91,-3,minecraft:iron_block
275,91,-2,minecraft:iron_block
275,91,-1,minecraft:iron_block
275,91,0,minecraft:iron_block
275,91,1,minecraft:iron_block
275,91,2,minecraft:iron_block
275,91,3,minecraft:iron_block
275,91,4,minecraft:light_gray_concrete
275,92,-5,minecraft:iron_block
275,92,-4,minecraft:iron_block
275,92,-3,minecraft:white_concrete
275,92,-2,minecraft:iron_block
275,92,-1,minecraft:iron_block
275,92,0,minecraft:iron_block
275,92,1,minecraft:iron_block
275,92,2,minecraft:iron_block
275,92,3,minecraft:iron_block
275,92,4,minecraft:iron_block
275,92,5,minecraft:iron_block
275,93,-7,minecraft:iron_block
275,93,-6,minecraft:iron_block
275,93,-5,minecraft:light_blue_stained_glass
275,93,-4,minecraft:iron_block
275,93,-3,minecraft:iron_block
275,93,-2,minecraft:white_concrete
275,93,-1,minecraft:iron_block
275,93,0,minecraft:iron_block
275,93,1,minecraft:iron_block
275,93,2,minecraft:iron_block
275,93,3,minecraft:iron_block
275,93,4,minecraft:iron_block
275,93,5,minecraft:iron_block
275,93,6,minecraft:iron_block
275,93,7,minecraft:iron_block
275,94,-8,minecraft:iron_block
275,94,-7,minecraft:white_concrete
275,94,-6,minecraft:iron_block
275,94,-5,minecraft:iron_block
275,94,-4,minecraft:iron_block
275,94,-3,minecraft:iron_block
275,94,-2,minecraft:iron_block
275,94,-1,minecraft:iron_block
275,94,0,minecraft:iron_block
275,94,1,minecraft:iron_block
275,94,2,minecraft:iron_block
275,94,3,minecraft:iron_block
275,94,4,minecraft:iron_block
275,94,5,minecraft:iron_block
275,94,6,minecraft:iron_block
275,94,7,minecraft:iron_block
275,94,8,minecraft:iron_block
275,95,-9,minecraft:iron_block
275,95,-8,minecraft:iron_block
275,95,-7,minecraft:iron_block
275,95,-6,minecraft:iron_block
275,95,-5,minecraft:iron_block
275,95,-4,minecraft:iron_block
275,95,-3,minecraft:iron_block
275,95,-2,minecraft:iron_block
275,95,-1,minecraft:iron_block
275,95,0,minecraft:iron_block
275,95,1,minecraft:iron_block
275,95,2,minecraft:iron_block
275,95,3,minecraft:iron_block
275,95,4,minecraft:iron_block
275,95,5,minecraft:iron_block
275,95,6,minecraft:light_gray_concrete
275,95,7,minecraft:white_concrete
275,95,8,minecraft:iron_block
275,95,9,minecraft:iron_block
275,96,-10,minecraft:iron_block
275,96,-9,minecraft:iron_block
275,96,-8,minecraft:light_gray_concrete
275,96,-7,minecraft:iron_block
275,96,-6,minecraft:iron_block
275,96,-5,minecraft:iron_block
275,96,-4,minecraft:iron_block
275,96,-3,minecraft:iron_block
275,96,-2,minecraft:iron_block
275,96,-1,minecraft:iron_block
275,96,0,minecraft:iron_block
275,96,1,minecraft:iron_block
275,96,2,minecraft:iron_block
275,96,3,minecraft:iron_block
275,96,4,minecraft:iron_block
275,96,5,minecraft:iron_block
275,96,6,minecraft:iron_block
275,96,7,minecraft:iron_block
275,96,8,minecraft:iron_block
275,96,9,minecraft:iron_block
275,96,10,minecraft:light_blue_stained_glass
275,97,-11,minecraft:iron_block
275,97,-10,minecraft:iron_block
275,97,-9,minecraft:iron_block
275,97,-8,minecraft:iron_block
275,97,-7,minecraft:iron_block
275,97,-6,minecraft:iron_block
275,97,-5,minecraft:iron_block
275,97,5,minecraft:iron_block
275,97,6,minecraft:iron_block
275,97,7,minecraft:iron_block
275,97,8,minecraft:iron_block
275,97,9,minecraft:white_concrete
275,97,10,minecraft:iron_block
275,97,11,minecraft:iron_block
275,98,-11,minecraft:iron_block
275,98,-10,minecraft:iron_block
275,98,-9,minecraft:iron_block
275,98,-8,minecraft:iron_block
275,98,-7,minecraft:iron_block
275,98,7,minecraft:iron_block
275,98,8,minecraft:iron_block
275,98,9,minecraft:iron_block
275,98,10,minecraft:iron_block
275,98,11,minecraft:iron_block
275,99,-12,minecraft:iron_block
275,99,-11,minecraft:light_gray_concrete
275,99,-10,minecraft:iron_block
275,99,-9,minecraft:iron_block
275,99,-8,minecraft:iron_block
275,99,8,minecraft:iron_block
275,99,9,minecraft:iron_block
275,99,10,minecraft:iron_block
275,99,11,minecraft:iron_block
275,99,12,minecraft:iron_block
275,100,-13,minecraft:iron_block
275,100,-12,minecraft:iron_block
275,100,-11,minecraft:iron_block
275,100,-10,minecraft:iron_block
275,100,-9,minecraft:iron_block
275,100,-8,minecraft:smooth_stone
275,100,-7,minecraft:smooth_stone
275,100,-6,minecraft:smooth_stone
275,100,-5,minecraft:smooth_stone
275,100,-4,minecraft:smooth_stone
275,100,-3,minecraft:smooth_stone
275,100,-2,minecraft:smooth_stone
275,100,-1,minecraft:smooth_stone
275,100,0,minecraft:smooth_stone
275,100,1,minecraft:smooth_stone
275,100,2,minecraft:smooth_stone
275,100,3,minecraft:smooth_stone
275,100,4,minecraft:smooth_stone
275,100,5,minecraft:smooth_stone
275,100,6,minecraft:smooth_stone
275,100,7,minecraft:smooth_stone
275,100,8,minecraft:smooth_stone
275,100,9,minecraft:iron_block
275,100,10,minecraft:iron_block
275,100,11,minecraft:iron_block
275,100,12,minecraft:light_blue_stained_glass
275,100,13,minecraft:iron_block
275,101,-14,minecraft:iron_block
275,101,-13,minecraft:iron_block
275,101,-12,minecraft:iron_block
275,101,-11,minecraft:iron_block
275,101,-10,minecraft:iron_block
275,101,10,minecraft:iron_block
275,101,11,minecraft:iron_block
275,101,12,minecraft:iron_block
275,101,13,minecraft:iron_block
275,101,14,minecraft:iron_block
275,102,-15,minecraft:iron_block
275,102,-14,minecraft:iron_block
275,102,-13,minecraft:iron_block
275,102,-12,minecraft:iron_block
275,102,-11,minecraft:iron_block
275,102,11,minecraft:iron_block
275,102,12,minecraft:iron_block
275,102,13,minecraft:iron_block
275,102,14,minecraft:iron_block
275,102,15,minecraft:iron_block
275,103,-15,minecraft:iron_block
275,103,-14,minecraft:white_concrete
275,103,-13,minecraft:iron_block
275,103,-12,minecraft:iron_block
275,103,12,minecraft:iron_block
275,103,13,minecraft:iron_block
275,103,14,minecraft:iron_block
275,103,15,minecraft:iron_block
275,104,-14,minecraft:grass_block
275,104,-13,minecraft:grass_block
275,104,-12,minecraft:grass_block
275,104,-11,minecraft:grass_block
275,104,-10,minecraft:grass_block
275,104,-9,minecraft:grass_block
275,104,-8,minecraft:grass_block
275,104,-7,minecraft:grass_block
275,104,-6,minecraft:grass_block
275,104,-5,minecraft:grass_block
275,104,-4,minecraft:grass_block
275,104,-3,minecraft:grass_block
275,104,-2,minecraft:smooth_stone
275,104,-1,minecraft:smooth_stone
275,104,0,minecraft:smooth_stone
275,104,1,minecraft:smooth_stone
275,104,2,minecraft:smooth_stone
275,104,3,minecraft:grass_block
275,104,4,minecraft:grass_block
275,104,5,minecraft:grass_block
275,104,6,minecraft:grass_block
275,104,7,minecraft:grass_block
275,104,8,minecraft:grass_block
275,104,9,minecraft:grass_block
275,104,10,minecraft:grass_block
275,104,11,minecraft:grass_block
275,104,12,minecraft:grass_block
275,104,13,minecraft:grass_block
275,104,14,minecraft:grass_block
275,105,-16,minecraft:glass_pane
275,105,-15,minecraft:glass_pane
275,105,15,minecraft:glass_pane
275,105,16,minecraft:glass_pane
275,108,5,minecraft:birch_leaves
275,108,6,minecraft:birch_leaves
275,108,7,minecraft:birch_leaves
275,108,9,minecraft:birch_leaves
275,108,10,minecraft:birch_leaves
275,108,11,minecraft:birch_leaves
275,108,12,minecraft:birch_leaves
275,108,13,minecraft:birch_leaves
275,108,14,minecraft:birch_leaves
275,109,-6,minecraft:birch_leaves
275,109,-5,minecraft:birch_leaves
275,109,-4,minecraft:birch_leaves
275,109,-3,minecraft:birch_leaves
275,109,-2,minecraft:birch_leaves
275,109,4,minecraft:birch_leaves
275,109,5,minecraft:birch_leaves
275,109,6,minecraft:birch_leaves
275,109,7,minecraft:birch_leaves
275,109,8,minecraft:birch_leaves
275,109,9,minecraft:birch_leaves
275,109,10,minecraft:birch_leaves
275,109,11,minecraft:birch_leaves
275,109,12,minecraft:birch_leaves
275,109,13,minecraft:birch_leaves
275,109,14,minecraft:birch_leaves
275,110,-6,minecraft:birch_leaves
275,110,-5,minecraft:birch_leaves
275,110,-4,minecraft:birch_leaves
275,110,-3,minecraft:birch_leaves
275,110,-2,minecraft:birch_leaves
275,110,4,minecraft:birch_leaves
275,110,5,minecraft:birch_leaves
275,110,6,minecraft:birch_leaves
275,110,7,minecraft:birch_leaves
275,110,8,minecraft:birch_leaves
275,110,9,minecraft:birch_leaves
275,110,10,minecraft:birch_leaves
275,110,11,minecraft:birch_leaves
275,110,12,minecraft:birch_leaves
275,110,13,minecraft:birch_leaves
275,110,14,minecraft:birch_leaves
275,111,-6,minecraft:birch_leaves
275,111,-5,minecraft:birch_leaves
275,111,-4,minecraft:birch_leaves
275,111,-3,minecraft:birch_leaves
275,111,-2,minecraft:birch_leaves
275,111,4,minecraft:birch_leaves
275,111,5,minecraft:birch_leaves
275,111,6,minecraft:birch_leaves
275,111,7,minecraft:birch_leaves
275,111,8,minecraft:birch_leaves
275,111,9,minecraft:birch_leaves
275,111,10,minecraft:birch_leaves
276,87,-2,minecraft:iron_block
276,87,-1,minecraft:white_concrete
276,87,0,minecraft:iron_block
276,87,1,minecraft:iron_block
276,87,2,minecraft:iron_block
276,88,-4,minecraft:iron_block
276,88,-3,minecraft:iron_block
276,88,-2,minecraft:iron_block
276,88,-1,minecraft:iron_block
276,88,0,minecraft:iron_block
276,88,1,minecraft:iron_block
276,88,2,minecraft:iron_block
276,88,3,minecraft:iron_block
276,88,4,minecraft:iron_block
276,89,-5,minecraft:iron_block
276,89,-4,minecraft:light_blue_stained_glass
276,89,-3,minecraft:iron_block
276,89,-2,minecraft:iron_block
276,89,-1,minecraft:iron_block
276,89,0,minecraft:iron_block
276,89,1,minecraft:iron_block
276,89,2,minecraft:light_gray_concrete
276,89,3,minecraft:iron_block
276,89,4,minecraft:light_gray_concrete
276,89,5,minecraft:iron_block
276,90,-7,minecraft:iron_block
276,90,-6,minecraft:iron_block
276,90,-5,minecraft:white_concrete
276,90,-4,minecraft:iron_block
276,90,-3,minecraft:iron_block
276,90,-2,minecraft:iron_block
276,90,-1,minecraft:iron_block
276,90,0,minecraft:iron_block
276,90,1,minecraft:iron_block
276,90,2,minecraft:iron_block
276,90,3,minecraft:iron_block
276,90,4,minecraft:white_concrete
276,90,5,minecraft:iron_block
276,90,6,minecraft:iron_block
276,90,7,minecraft:iron_block
276,91,-8,minecraft:iron_block
276,91,-7,minecraft:iron_block
276,91,-6,minecraft:iron_block
276,91,-5,minecraft:iron_block
276,91,-4,minecraft:iron_block
276,91,-3,minecraft:iron_block
276,91,-2,minecraft:iron_block
276,91,-1,minecraft:iron_block
276,91,0,minecraft:iron_block
276,91,1,minecraft:iron_block
276,91,2,minecraft:iron_block
276,91,3,minecraft:iron_block
276,91,4,minecraft:iron_block
276,91,5,minecraft:iron_block
276,91,6,minecraft:iron_block
276,91,7,minecraft:iron_block
276,91,8,minecraft:iron_block
276,92,-9,minecraft:iron_block
276,92,-8,minecraft:iron_block
276,92,-7,minecraft:iron_block
