x,y,z,block
296,66,-1,minecraft:glass_pane
296,66,0,minecraft:glass_pane
296,67,-20,minecraft:glass_pane
296,67,-19,minecraft:glass_pane
296,67,-18,minecraft:glass_pane
296,67,-17,minecraft:glass_pane
296,67,-16,minecraft:glass_pane
296,67,-4,minecraft:glass_pane
296,67,-3,minecraft:glass_pane
296,67,-2,minecraft:glass_pane
296,67,-1,minecraft:glass_pane
296,67,0,minecraft:glass_pane
296,68,-20,minecraft:glass_pane
296,68,-19,minecraft:glass_pane
296,68,-18,minecraft:glass_pane
296,68,-17,minecraft:glass_pane
296,68,-16,minecraft:glass_pane
296,68,-4,minecraft:glass_pane
296,68,-3,minecraft:glass_pane
296,68,-2,minecraft:glass_pane
296,68,-1,minecraft:glass_pane
296,68,0,minecraft:glass_pane
296,69,-20,minecraft:glass_pane
296,69,-19,minecraft:glass_pane
296,69,-18,minecraft:glass_pane
296,69,-17,minecraft:glass_pane
296,69,-16,minecraft:glass_pane
296,69,-4,minecraft:glass_pane
296,69,-3,minecraft:glass_pane
296,69,-2,minecraft:glass_pane
296,69,-1,minecraft:glass_pane
296,69,0,minecraft:glass_pane
296,70,-20,minecraft:glass_pane
296,70,-19,minecraft:glass_pane
296,70,-18,minecraft:glass_pane
296,70,-17,minecraft:glass_pane
296,70,-16,minecraft:glass_pane
296,70,-4,minecraft:glass_pane
296,70,-3,minecraft:glass_pane
296,70,-2,minecraft:glass_pane
296,70,-1,minecraft:glass_pane
296,70,0,minecraft:glass_pane
296,71,-20,minecraft:glass_pane
296,71,-19,minecraft:glass_pane
296,71,-18,minecraft:glass_pane
296,71,-17,minecraft:glass_pane
296,71,-16,minecraft:glass_pane
296,71,-4,minecraft:glass_pane
296,71,-3,minecraft:glass_pane
296,71,-2,minecraft:glass_pane
296,71,-1,minecraft:glass_pane
296,71,0,minecraft:glass_pane
296,72,-20,minecraft:glass_pane
296,72,-19,minecraft:glass_pane
296,72,-18,minecraft:glass_pane
296,72,-17,minecraft:glass_pane
296,72,-16,minecraft:glass_pane
296,72,-4,minecraft:glass_pane
296,72,-3,minecraft:glass_pane
296,72,-2,minecraft:glass_pane
296,72,-1,minecraft:glass_pane
296,72,0,minecraft:glass_pane
296,73,-20,minecraft:glass_pane
296,73,-19,minecraft:glass_pane
296,73,-18,minecraft:glass_pane
296,73,-17,minecraft:glass_pane
296,73,-16,minecraft:glass_pane
296,73,-4,minecraft:glass_pane
296,73,-3,minecraft:glass_pane
296,73,-2,minecraft:glass_pane
296,73,-1,minecraft:glass_pane
296,73,0,minecraft:glass_pane
296,74,-20,minecraft:glass_pane
296,74,-19,minecraft:glass_pane
296,74,-18,minecraft:glass_pane
296,74,-17,minecraft:glass_pane
296,74,-16,minecraft:glass_pane
296,74,-4,minecraft:glass_pane
296,74,-3,minecraft:glass_pane
296,74,-2,minecraft:glass_pane
296,74,-1,minecraft:glass_pane
296,74,0,minecraft:glass_pane
296,75,-20,minecraft:glass_pane
296,75,-19,minecraft:glass_pane
296,75,-18,minecraft:glass_pane
296,75,-17,minecraft:glass_pane
296,75,-16,minecraft:glass_pane
296,75,-4,minecraft:glass_pane
296,75,-3,minecraft:glass_pane
296,75,-2,minecraft:glass_pane
296,75,-1,minecraft:glass_pane
296,75,0,minecraft:glass_pane
297,63,-20,minecraft:water
297,63,-19,minecraft:water
297,63,-18,minecraft:water
297,63,-17,minecraft:water
297,63,-16,minecraft:water
297,63,-15,minecraft:water
297,63,-14,minecraft:water
297,63,-13,minecraft:water
297,64,-22,minecraft:glass_pane
297,64,-21,minecraft:glass_pane
297,64,-20,minecraft:glass_pane
297,64,0,minecraft:glass_pane
297,64,1,minecraft:glass_pane
297,64,2,minecraft:glass_pane
297,65,-22,minecraft:glass_pane
297,65,-21,minecraft:glass_pane
297,65,-20,minecraft:glass_pane
297,65,0,minecraft:glass_pane
297,65,1,minecraft:glass_pane
297,65,2,minecraft:glass_pane
297,66,-22,minecraft:glass_pane
297,66,-21,minecraft:glass_pane
297,66,-20,minecraft:glass_pane
297,66,0,minecraft:glass_pane
297,66,1,minecraft:glass_pane
297,66,2,minecraft:glass_pane
297,67,-22,minecraft:glass_pane
297,67,-21,minecraft:glass_pane
297,67,-20,minecraft:glass_pane
297,67,0,minecraft:glass_pane
297,67,1,minecraft:glass_pane
297,67,2,minecraft:glass_pane
297,68,-22,minecraft:glass_pane
297,68,-21,minecraft:glass_pane
297,68,-20,minecraft:glass_pane
297,68,0,minecraft:glass_pane
297,68,1,minecraft:glass_pane
297,68,2,minecraft:glass_pane
297,69,-22,minecraft:glass_pane
297,69,-21,minecraft:glass_pane
297,69,-20,minecraft:glass_pane
297,69,0,minecraft:glass_pane
297,69,1,minecraft:glass_pane
297,69,2,minecraft:glass_pane
297,70,-22,minecraft:glass_pane
297,70,-21,minecraft:glass_pane
297,70,-20,minecraft:glass_pane
297,70,0,minecraft:glass_pane
297,70,1,minecraft:glass_pane
297,70,2,minecraft:glass_pane
297,71,-22,minecraft:glass_pane
297,71,-21,minecraft:glass_pane
297,71,-20,minecraft:glass_pane
297,71,0,minecraft:glass_pane
297,71,1,minecraft:glass_pane
297,71,2,minecraft:glass_pane
297,72,-22,minecraft:glass_pane
297,72,-21,minecraft:glass_pane
297,72,-20,minecraft:glass_pane
297,72,0,minecraft:glass_pane
297,72,1,minecraft:glass_pane
297,72,2,minecraft:glass_pane
297,73,-22,minecraft:glass_pane
297,73,-21,minecraft:glass_pane
297,73,-20,minecraft:glass_pane
297,73,0,minecraft:glass_pane
297,73,1,minecraft:glass_pane
297,73,2,minecraft:glass_pane
297,74,-22,minecraft:glass_pane
297,74,-21,minecraft:glass_pane
297,74,-20,minecraft:glass_pane
297,74,0,minecraft:glass_pane
297,74,1,minecraft:glass_pane
297,74,2,minecraft:glass_pane
297,75,-22,minecraft:glass_pane
297,75,-21,minecraft:glass_pane
297,75,-20,minecraft:glass_pane
297,75,0,minecraft:glass_pane
297,75,1,minecraft:glass_pane
297,75,2,minecraft:glass_pane
298,63,-20,minecraft:water
298,63,-19,minecraft:water
298,63,-18,minecraft:water
298,63,-17,minecraft:water
298,63,-16,minecraft:water
298,63,-15,minecraft:water
298,63,-14,minecraft:water
298,63,-13,minecraft:water
299,63,-20,minecraft:water
299,63,-19,minecraft:water
299,63,-18,minecraft:water
299,63,-17,minecraft:water
299,63,-16,minecraft:water
299,63,-15,minecraft:water
299,63,-14,minecraft:water
299,63,-13,minecraft:water
299,64,8,minecraft:light_gray_concrete
299,64,9,minecraft:light_gray_concrete
299,64,10,minecraft:light_gray_concrete
299,65,8,minecraft:light_gray_concrete
299,65,9,minecraft:light_gray_concrete
299,65,10,minecraft:light_gray_concrete
299,66,8,minecraft:light_gray_concrete
299,66,9,minecraft:light_gray_concrete
299,66,10,minecraft:light_gray_concrete
299,67,8,minecraft:light_gray_concrete
299,67,9,minecraft:light_gray_concrete
299,67,10,minecraft:light_gray_concrete
299,68,8,minecraft:light_gray_concrete
299,68,9,minecraft:light_gray_concrete
299,68,10,minecraft:light_gray_concrete
299,69,8,minecraft:light_gray_concrete
299,69,9,minecraft:light_gray_concrete
299,69,10,minecraft:light_gray_concrete
299,70,8,minecraft:light_gray_concrete
299,70,9,minecraft:light_gray_concrete
299,70,10,minecraft:light_gray_concrete
299,71,8,minecraft:light_gray_concrete
299,71,9,minecraft:light_gray_concrete
299,71,10,minecraft:light_gray_concrete
299,72,8,minecraft:light_gray_concrete
299,72,9,minecraft:light_gray_concrete
299,72,10,minecraft:light_gray_concrete
299,73,8,minecraft:light_gray_concrete
299,73,9,minecraft:light_gray_concrete
299,73,10,minecraft:light_gray_concrete
299,74,8,minecraft:light_gray_concrete
299,74,9,minecraft:light_gray_concrete
299,74,10,minecraft:light_gray_concrete
299,75,8,minecraft:light_gray_concrete
299,75,9,minecraft:light_gray_concrete
299,75,10,minecraft:light_gray_concrete
299,76,8,minecraft:light_gray_concrete
299,76,9,minecraft:light_gray_concrete
299,76,10,minecraft:light_gray_concrete
299,77,8,minecraft:light_gray_concrete
299,77,9,minecraft:light_gray_concrete
299,77,10,minecraft:light_gray_concrete
299,78,8,minecraft:light_gray_concrete
299,78,9,minecraft:light_gray_concrete
299,78,10,minecraft:light_gray_concrete
299,79,8,minecraft:light_gray_concrete
299,79,9,minecraft:light_gray_concrete
299,79,10,minecraft:light_gray_concrete
299,80,8,minecraft:light_gray_concrete
299,80,9,minecraft:light_gray_concrete
299,80,10,minecraft:light_gray_concrete
299,81,8,minecraft:light_gray_concrete
299,81,9,minecraft:light_gray_concrete
299,81,10,minecraft:light_gray_concrete
299,82,8,minecraft:light_gray_concrete
299,82,9,minecraft:light_gray_concrete
299,82,10,minecraft:light_gray_concrete
299,83,8,minecraft:light_gray_concrete
299,83,9,minecraft:light_gray_concrete
299,83,10,minecraft:light_gray_concrete
299,84,8,minecraft:light_gray_concrete
299,84,9,minecraft:light_gray_concrete
299,84,10,minecraft:light_gray_concrete
299,85,8,minecraft:light_gray_concrete
299,85,9,minecraft:light_gray_concrete
299,85,10,minecraft:light_gray_concrete
299,86,8,minecraft:light_gray_concrete
299,86,9,minecraft:light_gray_concrete
299,86,10,minecraft:light_gray_concrete
299,87,8,minecraft:light_gray_concrete
299,87,9,minecraft:light_gray_concrete
299,87,10,minecraft:light_gray_concrete
299,88,8,minecraft:light_gray_concrete
299,88,9,minecraft:light_gray_concrete
299,88,10,minecraft:light_gray_concrete
299,89,8,minecraft:light_gray_concrete
299,89,9,minecraft:light_gray_concrete
299,89,10,minecraft:light_gray_concrete
299,90,8,minecraft:light_gray_concrete
299,90,9,minecraft:light_gray_concrete
299,90,10,minecraft:light_gray_concrete
299,91,8,minecraft:light_gray_concrete
299,91,9,minecraft:light_gray_concrete
299,91,10,minecraft:light_gray_concrete
299,92,8,minecraft:light_gray_concrete
299,92,9,minecraft:light_gray_concrete
299,92,10,minecraft:light_gray_concrete
299,93,8,minecraft:light_gray_concrete
299,93,9,minecraft:light_gray_concrete
299,93,10,minecraft:light_gray_concrete
299,94,8,minecraft:light_gray_concrete
299,94,9,minecraft:light_gray_concrete
299,94,10,minecraft:light_gray_concrete
299,95,8,minecraft:light_gray_concrete
299,95,9,minecraft:light_gray_concrete
299,95,10,minecraft:light_gray_concrete
300,63,-20,minecraft:water
300,63,-19,minecraft:water
300,63,-18,minecraft:water
300,63,-17,minecraft:water
300,63,-16,minecraft:water
300,63,-15,minecraft:water
300,63,-14,minecraft:water
300,63,-13,minecraft:water
300,64,-1,minecraft:light_gray_concrete
300,64,0,minecraft:light_gray_concrete
300,64,1,minecraft:glass_pane
300,64,2,minecraft:glass_pane
300,64,3,minecraft:glass_pane
300,64,4,minecraft:glass_pane
300,64,5,minecraft:glass_pane
300,64,6,minecraft:light_gray_concrete
300,64,7,minecraft:light_gray_concrete
300,64,8,minecraft:glass_pane
300,64,9,minecraft:glass_pane
300,64,10,minecraft:glass_pane
300,64,11,minecraft:light_gray_concrete
300,64,12,minecraft:light_gray_concrete
300,64,13,minecraft:glass_pane
300,64,14,minecraft:glass_pane
300,64,15,minecraft:glass_pane
300,64,16,minecraft:glass_pane
300,64,17,minecraft:glass_pane
300,64,18,minecraft:light_gray_concrete
300,64,19,minecraft:smooth_stone
300,64,20,minecraft:smooth_stone
300,64,21,minecraft:smooth_stone
300,64,22,minecraft:smooth_stone
300,64,23,minecraft:smooth_stone
300,64,24,minecraft:smooth_stone
300,64,25,minecraft:smooth_stone
300,64,26,minecraft:smooth_stone
300,64,27,minecraft:smooth_stone
300,64,28,minecraft:smooth_stone
300,64,29,minecraft:smooth_stone
300,64,30,minecraft:smooth_stone
300,64,31,minecraft:smooth_stone
300,65,-1,minecraft:light_gray_concrete
300,65,0,minecraft:light_gray_concrete
300,65,1,minecraft:glass_pane
300,65,2,minecraft:glass_pane
300,65,3,minecraft:glass_pane
300,65,4,minecraft:glass_pane
300,65,5,minecraft:glass_pane
300,65,6,minecraft:light_gray_concrete
300,65,7,minecraft:light_gray_concrete
300,65,8,minecraft:glass_pane
300,65,9,minecraft:glass_pane
300,65,10,minecraft:glass_pane
300,65,11,minecraft:light_gray_concrete
300,65,12,minecraft:light_gray_concrete
300,65,13,minecraft:glass_pane
300,65,14,minecraft:glass_pane
300,65,15,minecraft:glass_pane
300,65,16,minecraft:glass_pane
300,65,17,minecraft:glass_pane
300,65,18,minecraft:light_gray_concrete
300,66,-1,minecraft:light_gray_concrete
300,66,0,minecraft:light_gray_concrete
300,66,1,minecraft:glass_pane
300,66,2,minecraft:glass_pane
300,66,3,minecraft:glass_pane
300,66,4,minecraft:glass_pane
300,66,5,minecraft:glass_pane
300,66,6,minecraft:light_gray_concrete
300,66,7,minecraft:light_gray_concrete
300,66,8,minecraft:glass_pane
300,66,9,minecraft:glass_pane
300,66,10,minecraft:glass_pane
300,66,11,minecraft:light_gray_concrete
300,66,12,minecraft:light_gray_concrete
300,66,13,minecraft:glass_pane
300,66,14,minecraft:glass_pane
300,66,15,minecraft:glass_pane
300,66,16,minecraft:glass_pane
300,66,17,minecraft:glass_pane
300,66,18,minecraft:light_gray_concrete
300,67,-1,minecraft:light_gray_concrete
300,67,0,minecraft:light_gray_concrete
300,67,1,minecraft:glass_pane
300,67,2,minecraft:glass_pane
300,67,3,minecraft:glass_pane
300,67,4,minecraft:glass_pane
300,67,5,minecraft:glass_pane
300,67,6,minecraft:light_gray_concrete
300,67,7,minecraft:light_gray_concrete
300,67,8,minecraft:glass_pane
300,67,9,minecraft:glass_pane
300,67,10,minecraft:glass_pane
300,67,11,minecraft:light_gray_concrete
300,67,12,minecraft:light_gray_concrete
300,67,13,minecraft:glass_pane
300,67,14,minecraft:glass_pane
300,67,15,minecraft:glass_pane
300,67,16,minecraft:glass_pane
300,67,17,minecraft:glass_pane
300,67,18,minecraft:light_gray_concrete
300,68,-1,minecraft:light_gray_concrete
300,68,0,minecraft:light_gray_concrete
300,68,1,minecraft:smooth_stone
300,68,2,minecraft:smooth_stone
300,68,3,minecraft:smooth_stone
300,68,4,minecraft:smooth_stone
300,68,5,minecraft:smooth_stone
300,68,6,minecraft:light_gray_concrete
300,68,7,minecraft:light_gray_concrete
300,68,8,minecraft:smooth_stone
300,68,9,minecraft:smooth_stone
300,68,10,minecraft:smooth_stone
300,68,11,minecraft:light_gray_concrete
300,68,12,minecraft:light_gray_concrete
300,68,13,minecraft:smooth_stone
300,68,14,minecraft:smooth_stone
300,68,15,minecraft:smooth_stone
300,68,16,minecraft:smooth_stone
300,68,17,minecraft:smooth_stone
300,68,18,minecraft:light_gray_concrete
300,69,-1,minecraft:light_gray_concrete
300,69,0,minecraft:light_gray_concrete
300,69,1,minecraft:glass_pane
300,69,2,minecraft:glass_pane
300,69,3,minecraft:glass_pane
300,69,4,minecraft:glass_pane
300,69,5,minecraft:glass_pane
300,69,6,minecraft:light_gray_concrete
300,69,7,minecraft:light_gray_concrete
300,69,8,minecraft:glass_pane
300,69,9,minecraft:glass_pane
300,69,10,minecraft:glass_pane
300,69,11,minecraft:light_gray_concrete
300,69,12,minecraft:light_gray_concrete
300,69,13,minecraft:glass_pane
300,69,14,minecraft:glass_pane
300,69,15,minecraft:glass_pane
300,69,16,minecraft:glass_pane
300,69,17,minecraft:glass_pane
300,69,18,minecraft:light_gray_concrete
300,70,-1,minecraft:light_gray_concrete
300,70,0,minecraft:light_gray_concrete
300,70,1,minecraft:glass_pane
300,70,2,minecraft:glass_pane
300,70,3,minecraft:glass_pane
300,70,4,minecraft:glass_pane
300,70,5,minecraft:glass_pane
300,70,6,minecraft:light_gray_concrete
300,70,7,minecraft:light_gray_concrete
300,70,8,minecraft:glass_pane
300,70,9,minecraft:glass_pane
300,70,10,minecraft:glass_pane
300,70,11,minecraft:light_gray_concrete
300,70,12,minecraft:light_gray_concrete
300,70,13,minecraft:glass_pane
300,70,14,minecraft:glass_pane
300,70,15,minecraft:glass_pane
300,70,16,minecraft:glass_pane
300,70,17,minecraft:glass_pane
300,70,18,minecraft:light_gray_concrete
300,71,-1,minecraft:light_gray_concrete
300,71,0,minecraft:light_gray_concrete
300,71,1,minecraft:glass_pane
300,71,2,minecraft:glass_pane
300,71,3,minecraft:glass_pane
300,71,4,minecraft:glass_pane
300,71,5,minecraft:glass_pane
300,71,6,minecraft:light_gray_concrete
300,71,7,minecraft:light_gray_concrete
300,71,8,minecraft:glass_pane
300,71,9,minecraft:glass_pane
300,71,10,minecraft:glass_pane
300,71,11,minecraft:light_gray_concrete
300,71,12,minecraft:light_gray_concrete
300,71,13,minecraft:glass_pane
300,71,14,minecraft:glass_pane
300,71,15,minecraft:glass_pane
300,71,16,minecraft:glass_pane
300,71,17,minecraft:glass_pane
300,71,18,minecraft:light_gray_concrete
300,72,-1,minecraft:light_gray_concrete
300,72,0,minecraft:light_gray_concrete
300,72,1,minecraft:smooth_stone
300,72,2,minecraft:smooth_stone
300,72,3,minecraft:smooth_stone
300,72,4,minecraft:smooth_stone
300,72,5,minecraft:smooth_stone
300,72,6,minecraft:light_gray_concrete
300,72,7,minecraft:light_gray_concrete
300,72,8,minecraft:smooth_stone
300,72,9,minecraft:smooth_stone
300,72,10,minecraft:smooth_stone
300,72,11,minecraft:light_gray_concrete
300,72,12,minecraft:light_gray_concrete
300,72,13,minecraft:smooth_stone
300,72,14,minecraft:smooth_stone
300,72,15,minecraft:smooth_stone
300,72,16,minecraft:smooth_stone
300,72,17,minecraft:smooth_stone
300,72,18,minecraft:light_gray_concrete
300,73,-1,minecraft:light_gray_concrete
300,73,0,minecraft:light_gray_concrete
300,73,1,minecraft:glass_pane
300,73,2,minecraft:glass_pane
300,73,3,minecraft:glass_pane
300,73,4,minecraft:glass_pane
300,73,5,minecraft:glass_pane
300,73,6,minecraft:light_gray_concrete
300,73,7,minecraft:light_gray_concrete
300,73,8,minecraft:glass_pane
300,73,9,minecraft:glass_pane
300,73,10,minecraft:glass_pane
300,73,11,minecraft:light_gray_concrete
300,73,12,minecraft:light_gray_concrete
300,73,13,minecraft:glass_pane
300,73,14,minecraft:glass_pane
300,73,15,minecraft:glass_pane
300,73,16,minecraft:glass_pane
300,73,17,minecraft:glass_pane
300,73,18,minecraft:light_gray_concrete
300,74,-1,minecraft:light_gray_concrete
300,74,0,minecraft:light_gray_concrete
300,74,1,minecraft:glass_pane
300,74,2,minecraft:glass_pane
300,74,3,minecraft:glass_pane
300,74,4,minecraft:glass_pane
300,74,5,minecraft:glass_pane
300,74,6,minecraft:light_gray_concrete
300,74,7,minecraft:light_gray_concrete
300,74,8,minecraft:glass_pane
300,74,9,minecraft:glass_pane
300,74,10,minecraft:glass_pane
300,74,11,minecraft:light_gray_concrete
300,74,12,minecraft:light_gray_concrete
300,74,13,minecraft:glass_pane
300,74,14,minecraft:glass_pane
300,74,15,minecraft:glass_pane
300,74,16,minecraft:glass_pane
300,74,17,minecraft:glass_pane
300,74,18,minecraft:light_gray_concrete
300,75,-1,minecraft:light_gray_concrete
300,75,0,minecraft:light_gray_concrete
300,75,1,minecraft:glass_pane
300,75,2,minecraft:glass_pane
300,75,3,minecraft:glass_pane
300,75,4,minecraft:glass_pane
300,75,5,minecraft:glass_pane
300,75,6,minecraft:light_gray_concrete
300,75,7,minecraft:light_gray_concrete
300,75,8,minecraft:glass_pane
300,75,9,minecraft:glass_pane
300,75,10,minecraft:glass_pane
300,75,11,minecraft:light_gray_concrete
300,75,12,minecraft:light_gray_concrete
300,75,13,minecraft:glass_pane
300,75,14,minecraft:glass_pane
300,75,15,minecraft:glass_pane
300,75,16,minecraft:glass_pane
300,75,17,minecraft:glass_pane
300,75,18,minecraft:light_gray_concrete
300,76,-1,minecraft:light_gray_concrete
300,76,0,minecraft:light_gray_concrete
300,76,1,minecraft:smooth_stone
300,76,2,minecraft:smooth_stone
300,76,3,minecraft:smooth_stone
300,76,4,minecraft:smooth_stone
300,76,5,minecraft:smooth_stone
300,76,6,minecraft:light_gray_concrete
300,76,7,minecraft:light_gray_concrete
300,76,8,minecraft:smooth_stone
300,76,9,minecraft:smooth_stone
300,76,10,minecraft:smooth_stone
300,76,11,minecraft:light_gray_concrete
300,76,12,minecraft:light_gray_concrete
300,76,13,minecraft:smooth_stone
300,76,14,minecraft:smooth_stone
300,76,15,minecraft:smooth_stone
300,76,16,minecraft:smooth_stone
300,76,17,minecraft:smooth_stone
300,76,18,minecraft:light_gray_concrete
300,77,-1,minecraft:light_gray_concrete
300,77,0,minecraft:light_gray_concrete
300,77,1,minecraft:glass_pane
300,77,2,minecraft:glass_pane
300,77,3,minecraft:glass_pane
300,77,4,minecraft:glass_pane
300,77,5,minecraft:glass_pane
300,77,6,minecraft:light_gray_concrete
300,77,7,minecraft:light_gray_concrete
300,77,8,minecraft:glass_pane
