x,y,z,block
475,64,4,minecraft:smooth_stone
475,64,5,minecraft:smooth_stone
475,64,6,minecraft:smooth_stone
475,64,7,minecraft:smooth_stone
475,64,8,minecraft:smooth_stone
475,64,9,minecraft:smooth_stone
475,64,10,minecraft:smooth_stone
475,64,11,minecraft:smooth_stone
475,64,12,minecraft:smooth_stone
475,64,13,minecraft:smooth_stone
475,84,0,minecraft:yellow_concrete
475,85,-1,minecraft:yellow_concrete
475,85,1,minecraft:yellow_concrete
475,86,-2,minecraft:yellow_concrete
475,86,2,minecraft:yellow_concrete
475,87,-3,minecraft:yellow_concrete
475,87,3,minecraft:yellow_concrete
475,88,-3,minecraft:yellow_concrete
475,88,-2,minecraft:oak_planks
475,88,-1,minecraft:oak_planks
475,88,0,minecraft:oak_planks
475,88,1,minecraft:oak_planks
475,88,2,minecraft:oak_planks
475,88,3,minecraft:yellow_concrete
475,89,-2,minecraft:yellow_concrete
475,89,2,minecraft:yellow_concrete
475,90,-1,minecraft:yellow_concrete
475,90,1,minecraft:yellow_concrete
475,91,0,minecraft:yellow_concrete
476,64,-8,minecraft:smooth_stone
476,64,-7,minecraft:smooth_stone
476,64,-6,minecraft:smooth_stone
476,64,-5,minecraft:smooth_stone
476,64,-4,minecraft:smooth_stone
476,64,-3,minecraft:smooth_stone
476,64,-2,minecraft:smooth_stone
476,64,-1,minecraft:smooth_stone
476,64,0,minecraft:smooth_stone
476,64,1,minecraft:smooth_stone
476,64,2,minecraft:smooth_stone
476,64,3,minecraft:smooth_stone
476,64,4,minecraft:smooth_stone
476,64,5,minecraft:smooth_stone
476,64,6,minecraft:smooth_stone
476,64,7,minecraft:smooth_stone
476,64,8,minecraft:smooth_stone
476,64,9,minecraft:smooth_stone
476,64,10,minecraft:smooth_stone
476,64,11,minecraft:smooth_stone
476,64,12,minecraft:smooth_stone
476,64,13,minecraft:smooth_stone
476,83,0,minecraft:yellow_concrete
476,84,-1,minecraft:yellow_concrete
476,84,1,minecraft:yellow_concrete
476,85,-2,minecraft:yellow_concrete
476,85,2,minecraft:yellow_concrete
476,86,-3,minecraft:yellow_concrete
476,86,3,minecraft:yellow_concrete
476,87,-4,minecraft:yellow_concrete
476,87,4,minecraft:yellow_concrete
476,88,-4,minecraft:yellow_concrete
476,88,-3,minecraft:oak_planks
476,88,-2,minecraft:oak_planks
476,88,-1,minecraft:oak_planks
476,88,0,minecraft:oak_planks
476,88,1,minecraft:oak_planks
476,88,2,minecraft:oak_planks
476,88,3,minecraft:oak_planks
476,88,4,minecraft:yellow_concrete
476,89,-3,minecraft:yellow_concrete
476,89,3,minecraft:yellow_concrete
476,90,-2,minecraft:yellow_concrete
476,90,2,minecraft:yellow_concrete
476,91,-1,minecraft:yellow_concrete
476,91,1,minecraft:yellow_concrete
476,92,0,minecraft:yellow_concrete
477,64,-8,minecraft:smooth_stone
477,64,-7,minecraft:smooth_stone
477,64,-6,minecraft:smooth_stone
477,64,-5,minecraft:smooth_stone
477,64,-4,minecraft:smooth_stone
477,64,-3,minecraft:smooth_stone
477,64,-2,minecraft:smooth_stone
477,64,-1,minecraft:smooth_stone
477,64,0,minecraft:smooth_stone
477,64,1,minecraft:smooth_stone
477,64,2,minecraft:smooth_stone
477,64,3,minecraft:smooth_stone
477,64,4,minecraft:smooth_stone
477,64,5,minecraft:smooth_stone
477,64,6,minecraft:smooth_stone
477,64,7,minecraft:smooth_stone
477,64,8,minecraft:smooth_stone
477,64,9,minecraft:smooth_stone
477,64,10,minecraft:smooth_stone
477,64,11,minecraft:smooth_stone
477,64,12,minecraft:smooth_stone
477,64,13,minecraft:smooth_stone
477,65,-1,minecraft:light_gray_concrete
477,65,0,minecraft:light_gray_concrete
477,65,1,minecraft:light_gray_concrete
477,66,-1,minecraft:light_gray_concrete
477,66,0,minecraft:light_gray_concrete
477,66,1,minecraft:light_gray_concrete
477,67,-1,minecraft:light_gray_concrete
477,67,0,minecraft:light_gray_concrete
477,67,1,minecraft:light_gray_concrete
477,68,-1,minecraft:light_gray_concrete
477,68,0,minecraft:light_gray_concrete
477,68,1,minecraft:light_gray_concrete
477,69,-1,minecraft:light_gray_concrete
477,69,0,minecraft:light_gray_concrete
477,69,1,minecraft:light_gray_concrete
477,70,-1,minecraft:light_gray_concrete
477,70,0,minecraft:light_gray_concrete
477,70,1,minecraft:light_gray_concrete
477,71,-1,minecraft:light_gray_concrete
477,71,0,minecraft:light_gray_concrete
477,71,1,minecraft:light_gray_concrete
477,72,-1,minecraft:light_gray_concrete
477,72,0,minecraft:light_gray_concrete
477,72,1,minecraft:light_gray_concrete
477,73,-1,minecraft:light_gray_concrete
477,73,0,minecraft:light_gray_concrete
477,73,1,minecraft:light_gray_concrete
477,74,-1,minecraft:light_gray_concrete
477,74,0,minecraft:light_gray_concrete
477,74,1,minecraft:light_gray_concrete
477,75,-1,minecraft:light_gray_concrete
477,75,0,minecraft:light_gray_concrete
477,75,1,minecraft:light_gray_concrete
477,76,-1,minecraft:light_gray_concrete
477,76,0,minecraft:light_gray_concrete
477,76,1,minecraft:light_gray_concrete
477,77,-1,minecraft:light_gray_concrete
477,77,0,minecraft:light_gray_concrete
477,77,1,minecraft:light_gray_concrete
477,78,-1,minecraft:light_gray_concrete
477,78,0,minecraft:light_gray_concrete
477,78,1,minecraft:light_gray_concrete
477,82,0,minecraft:yellow_concrete
477,83,-1,minecraft:yellow_concrete
477,83,0,minecraft:oak_planks
477,83,1,minecraft:yellow_concrete
477,84,-2,minecraft:yellow_concrete
477,84,2,minecraft:yellow_concrete
477,85,-3,minecraft:yellow_concrete
477,85,3,minecraft:yellow_concrete
477,86,-4,minecraft:yellow_concrete
477,86,4,minecraft:yellow_concrete
477,87,-5,minecraft:yellow_concrete
477,87,5,minecraft:yellow_concrete
477,88,-5,minecraft:yellow_concrete
477,88,-4,minecraft:oak_planks
477,88,-3,minecraft:oak_planks
477,88,-2,minecraft:oak_planks
477,88,-1,minecraft:oak_planks
477,88,0,minecraft:oak_planks
477,88,1,minecraft:oak_planks
477,88,2,minecraft:oak_planks
477,88,3,minecraft:oak_planks
477,88,4,minecraft:oak_planks
477,88,5,minecraft:yellow_concrete
477,89,-4,minecraft:yellow_concrete
477,89,4,minecraft:yellow_concrete
477,90,-3,minecraft:yellow_concrete
477,90,3,minecraft:yellow_concrete
477,91,-2,minecraft:yellow_concrete
477,91,2,minecraft:yellow_concrete
477,92,-1,minecraft:yellow_concrete
477,92,1,minecraft:yellow_concrete
477,93,0,minecraft:yellow_concrete
478,64,-8,minecraft:smooth_stone
478,64,-7,minecraft:smooth_stone
478,64,-6,minecraft:smooth_stone
478,64,-5,minecraft:smooth_stone
478,64,-4,minecraft:smooth_stone
478,64,-3,minecraft:smooth_stone
478,64,-2,minecraft:smooth_stone
478,64,-1,minecraft:smooth_stone
478,64,0,minecraft:smooth_stone
478,64,1,minecraft:smooth_stone
478,64,2,minecraft:smooth_stone
478,64,3,minecraft:smooth_stone
478,64,4,minecraft:smooth_stone
478,64,5,minecraft:smooth_stone
478,64,6,minecraft:smooth_stone
478,64,7,minecraft:smooth_stone
478,64,8,minecraft:smooth_stone
478,64,9,minecraft:smooth_stone
478,64,10,minecraft:smooth_stone
478,64,11,minecraft:smooth_stone
478,64,12,minecraft:smooth_stone
478,64,13,minecraft:smooth_stone
478,65,-3,minecraft:light_gray_concrete
478,65,-2,minecraft:light_gray_concrete
478,65,-1,minecraft:light_gray_concrete
478,65,0,minecraft:light_gray_concrete
478,65,1,minecraft:light_gray_concrete
478,65,2,minecraft:light_gray_concrete
478,65,3,minecraft:light_gray_concrete
478,66,-3,minecraft:light_gray_concrete
478,66,-2,minecraft:light_gray_concrete
478,66,-1,minecraft:light_gray_concrete
478,66,0,minecraft:light_gray_concrete
478,66,1,minecraft:light_gray_concrete
478,66,2,minecraft:light_gray_concrete
478,66,3,minecraft:light_gray_concrete
478,67,-3,minecraft:light_gray_concrete
478,67,-2,minecraft:light_gray_concrete
478,67,-1,minecraft:light_gray_concrete
478,67,0,minecraft:light_gray_concrete
478,67,1,minecraft:light_gray_concrete
478,67,2,minecraft:light_gray_concrete
478,67,3,minecraft:light_gray_concrete
478,68,-3,minecraft:light_gray_concrete
478,68,-2,minecraft:light_gray_concrete
478,68,-1,minecraft:light_gray_concrete
478,68,0,minecraft:light_gray_concrete
478,68,1,minecraft:light_gray_concrete
478,68,2,minecraft:light_gray_concrete
478,68,3,minecraft:light_gray_concrete
478,69,-3,minecraft:light_gray_concrete
478,69,-2,minecraft:light_gray_concrete
478,69,-1,minecraft:light_gray_concrete
478,69,0,minecraft:light_gray_concrete
478,69,1,minecraft:light_gray_concrete
478,69,2,minecraft:light_gray_concrete
478,69,3,minecraft:light_gray_concrete
478,70,-3,minecraft:light_gray_concrete
478,70,-2,minecraft:light_gray_concrete
478,70,-1,minecraft:light_gray_concrete
478,70,0,minecraft:light_gray_concrete
478,70,1,minecraft:light_gray_concrete
478,70,2,minecraft:light_gray_concrete
478,70,3,minecraft:light_gray_concrete
478,71,-3,minecraft:light_gray_concrete
478,71,-2,minecraft:light_gray_concrete
478,71,-1,minecraft:light_gray_concrete
478,71,0,minecraft:light_gray_concrete
478,71,1,minecraft:light_gray_concrete
478,71,2,minecraft:light_gray_concrete
478,71,3,minecraft:light_gray_concrete
478,72,-3,minecraft:light_gray_concrete
478,72,-2,minecraft:light_gray_concrete
478,72,-1,minecraft:light_gray_concrete
478,72,0,minecraft:light_gray_concrete
478,72,1,minecraft:light_gray_concrete
478,72,2,minecraft:light_gray_concrete
478,72,3,minecraft:light_gray_concrete
478,73,-3,minecraft:light_gray_concrete
478,73,-2,minecraft:light_gray_concrete
478,73,-1,minecraft:light_gray_concrete
478,73,0,minecraft:light_gray_concrete
478,73,1,minecraft:light_gray_concrete
478,73,2,minecraft:light_gray_concrete
478,73,3,minecraft:light_gray_concrete
478,74,-3,minecraft:light_gray_concrete
478,74,-2,minecraft:light_gray_concrete
478,74,-1,minecraft:light_gray_concrete
478,74,0,minecraft:light_gray_concrete
478,74,1,minecraft:light_gray_concrete
478,74,2,minecraft:light_gray_concrete
478,74,3,minecraft:light_gray_concrete
478,75,-3,minecraft:light_gray_concrete
478,75,-2,minecraft:light_gray_concrete
478,75,-1,minecraft:light_gray_concrete
478,75,0,minecraft:light_gray_concrete
478,75,1,minecraft:light_gray_concrete
478,75,2,minecraft:light_gray_concrete
478,75,3,minecraft:light_gray_concrete
478,76,-3,minecraft:light_gray_concrete
478,76,-2,minecraft:light_gray_concrete
478,76,-1,minecraft:light_gray_concrete
478,76,0,minecraft:light_gray_concrete
478,76,1,minecraft:light_gray_concrete
478,76,2,minecraft:light_gray_concrete
478,76,3,minecraft:light_gray_concrete
478,77,-3,minecraft:light_gray_concrete
478,77,-2,minecraft:light_gray_concrete
478,77,-1,minecraft:light_gray_concrete
478,77,0,minecraft:light_gray_concrete
478,77,1,minecraft:light_gray_concrete
478,77,2,minecraft:light_gray_concrete
478,77,3,minecraft:light_gray_concrete
478,78,-3,minecraft:light_gray_concrete
478,78,-2,minecraft:light_gray_concrete
478,78,-1,minecraft:light_gray_concrete
478,78,0,minecraft:light_gray_concrete
478,78,1,minecraft:light_gray_concrete
478,78,2,minecraft:light_gray_concrete
478,78,3,minecraft:light_gray_concrete
478,81,0,minecraft:yellow_concrete
478,82,-1,minecraft:yellow_concrete
478,82,1,minecraft:yellow_concrete
478,83,-2,minecraft:yellow_concrete
478,83,-1,minecraft:oak_planks
478,83,0,minecraft:oak_planks
478,83,1,minecraft:oak_planks
478,83,2,minecraft:yellow_concrete
478,84,-3,minecraft:yellow_concrete
478,84,3,minecraft:yellow_concrete
478,85,-4,minecraft:yellow_concrete
478,85,4,minecraft:yellow_concrete
478,86,-5,minecraft:yellow_concrete
478,86,5,minecraft:yellow_concrete
478,87,-6,minecraft:yellow_concrete
478,87,6,minecraft:yellow_concrete
478,88,-6,minecraft:yellow_concrete
478,88,-5,minecraft:oak_planks
478,88,-4,minecraft:oak_planks
478,88,-3,minecraft:oak_planks
478,88,-2,minecraft:oak_planks
478,88,-1,minecraft:oak_planks
478,88,0,minecraft:oak_planks
478,88,1,minecraft:oak_planks
478,88,2,minecraft:oak_planks
478,88,3,minecraft:oak_planks
478,88,4,minecraft:oak_planks
478,88,5,minecraft:oak_planks
478,88,6,minecraft:yellow_concrete
478,89,-5,minecraft:yellow_concrete
478,89,5,minecraft:yellow_concrete
478,90,-4,minecraft:yellow_concrete
478,90,4,minecraft:yellow_concrete
478,91,-3,minecraft:yellow_concrete
478,91,3,minecraft:yellow_concrete
478,92,-2,minecraft:yellow_concrete
478,92,2,minecraft:yellow_concrete
478,93,-1,minecraft:yellow_concrete
478,93,1,minecraft:yellow_concrete
478,94,0,minecraft:yellow_concrete
479,64,-8,minecraft:smooth_stone
479,64,-7,minecraft:smooth_stone
479,64,-6,minecraft:smooth_stone
479,64,-5,minecraft:smooth_stone
479,64,-4,minecraft:smooth_stone
479,64,-3,minecraft:smooth_stone
479,64,-2,minecraft:smooth_stone
479,64,-1,minecraft:smooth_stone
479,64,0,minecraft:smooth_stone
479,64,1,minecraft:smooth_stone
479,64,2,minecraft:smooth_stone
479,64,3,minecraft:smooth_stone
479,64,4,minecraft:smooth_stone
479,64,5,minecraft:smooth_stone
479,64,6,minecraft:smooth_stone
479,64,7,minecraft:smooth_stone
479,64,8,minecraft:smooth_stone
479,64,9,minecraft:smooth_stone
479,64,10,minecraft:smooth_stone
479,64,11,minecraft:smooth_stone
479,64,12,minecraft:smooth_stone
479,64,13,minecraft:smooth_stone
479,65,-3,minecraft:light_gray_concrete
479,65,-2,minecraft:light_gray_concrete
479,65,-1,minecraft:light_gray_concrete
479,65,0,minecraft:light_gray_concrete
479,65,1,minecraft:light_gray_concrete
479,65,2,minecraft:light_gray_concrete
479,65,3,minecraft:light_gray_concrete
479,66,-3,minecraft:light_gray_concrete
479,66,-2,minecraft:light_gray_concrete
479,66,-1,minecraft:light_gray_concrete
479,66,0,minecraft:light_gray_concrete
479,66,1,minecraft:light_gray_concrete
479,66,2,minecraft:light_gray_concrete
479,66,3,minecraft:light_gray_concrete
479,67,-3,minecraft:light_gray_concrete
479,67,-2,minecraft:light_gray_concrete
479,67,-1,minecraft:light_gray_concrete
479,67,0,minecraft:light_gray_concrete
479,67,1,minecraft:light_gray_concrete
479,67,2,minecraft:light_gray_concrete
479,67,3,minecraft:light_gray_concrete
479,68,-3,minecraft:light_gray_concrete
479,68,-2,minecraft:light_gray_concrete
479,68,-1,minecraft:light_gray_concrete
479,68,0,minecraft:light_gray_concrete
479,68,1,minecraft:light_gray_concrete
479,68,2,minecraft:light_gray_concrete
479,68,3,minecraft:light_gray_concrete
479,69,-3,minecraft:light_gray_concrete
479,69,-2,minecraft:light_gray_concrete
479,69,-1,minecraft:light_gray_concrete
479,69,0,minecraft:light_gray_concrete
479,69,1,minecraft:light_gray_concrete
479,69,2,minecraft:light_gray_concrete
479,69,3,minecraft:light_gray_concrete
479,70,-3,minecraft:light_gray_concrete
479,70,-2,minecraft:light_gray_concrete
479,70,-1,minecraft:light_gray_concrete
479,70,0,minecraft:light_gray_concrete
479,70,1,minecraft:light_gray_concrete
479,70,2,minecraft:light_gray_concrete
479,70,3,minecraft:light_gray_concrete
479,71,-3,minecraft:light_gray_concrete
479,71,-2,minecraft:light_gray_concrete
479,71,-1,minecraft:light_gray_concrete
479,71,0,minecraft:light_gray_concrete
479,71,1,minecraft:light_gray_concrete
479,71,2,minecraft:light_gray_concrete
479,71,3,minecraft:light_gray_concrete
479,72,-3,minecraft:light_gray_concrete
479,72,-2,minecraft:light_gray_concrete
479,72,-1,minecraft:light_gray_concrete
479,72,0,minecraft:light_gray_concrete
479,72,1,minecraft:light_gray_concrete
479,72,2,minecraft:light_gray_concrete
479,72,3,minecraft:light_gray_concrete
479,73,-3,minecraft:light_gray_concrete
479,73,-2,minecraft:light_gray_concrete
479,73,-1,minecraft:light_gray_concrete
479,73,0,minecraft:light_gray_concrete
479,73,1,minecraft:light_gray_concrete
479,73,2,minecraft:light_gray_concrete
479,73,3,minecraft:light_gray_concrete
479,74,-3,minecraft:light_gray_concrete
479,74,-2,minecraft:light_gray_concrete
479,74,-1,minecraft:light_gray_concrete
479,74,0,minecraft:light_gray_concrete
479,74,1,minecraft:light_gray_concrete
479,74,2,minecraft:light_gray_concrete
479,74,3,minecraft:light_gray_concrete
479,75,-3,minecraft:light_gray_concrete
479,75,-2,minecraft:light_gray_concrete
479,75,-1,minecraft:light_gray_concrete
479,75,0,minecraft:light_gray_concrete
479,75,1,minecraft:light_gray_concrete
479,75,2,minecraft:light_gray_concrete
479,75,3,minecraft:light_gray_concrete
479,76,-3,minecraft:light_gray_concrete
479,76,-2,minecraft:light_gray_concrete
479,76,-1,minecraft:light_gray_concrete
479,76,0,minecraft:light_gray_concrete
479,76,1,minecraft:light_gray_concrete
479,76,2,minecraft:light_gray_concrete
479,76,3,minecraft:light_gray_concrete
479,77,-3,minecraft:light_gray_concrete
479,77,-2,minecraft:light_gray_concrete
479,77,-1,minecraft:light_gray_concrete
479,77,0,minecraft:light_gray_concrete
479,77,1,minecraft:light_gray_concrete
479,77,2,minecraft:light_gray_concrete
479,77,3,minecraft:light_gray_concrete
479,78,-3,minecraft:light_gray_concrete
479,78,-2,minecraft:light_gray_concrete
479,78,-1,minecraft:light_gray_concrete
479,78,0,minecraft:light_gray_concrete
479,78,1,minecraft:light_gray_concrete
479,78,2,minecraft:light_gray_concrete
479,78,3,minecraft:light_gray_concrete
479,79,0,minecraft:yellow_concrete
479,80,0,minecraft:yellow_concrete
479,81,-1,minecraft:yellow_concrete
479,81,1,minecraft:yellow_concrete
479,82,-2,minecraft:yellow_concrete
479,82,2,minecraft:yellow_concrete
479,83,-3,minecraft:yellow_concrete
479,83,-2,minecraft:oak_planks
479,83,-1,minecraft:oak_planks
479,83,0,minecraft:oak_planks
479,83,1,minecraft:oak_planks
479,83,2,minecraft:oak_planks
479,83,3,minecraft:yellow_concrete
479,84,-4,minecraft:yellow_concrete
479,84,4,minecraft:yellow_concrete
479,85,-5,minecraft:yellow_concrete
479,85,5,minecraft:yellow_concrete
479,86,-6,minecraft:yellow_concrete
479,86,6,minecraft:yellow_concrete
479,87,-7,minecraft:yellow_concrete
479,87,7,minecraft:yellow_concrete
479,88,-7,minecraft:yellow_concrete
479,88,-6,minecraft:oak_planks
479,88,-5,minecraft:oak_planks
479,88,-4,minecraft:oak_planks
479,88,-3,minecraft:oak_planks
479,88,-2,minecraft:oak_planks
479,88,-1,minecraft:oak_planks
479,88,0,minecraft:oak_planks
479,88,1,minecraft:oak_planks
479,88,2,minecraft:oak_planks
479,88,3,minecraft:oak_planks
479,88,4,minecraft:oak_planks
479,88,5,minecraft:oak_planks
479,88,6,minecraft:oak_planks
479,88,7,minecraft:yellow_concrete
479,89,-6,minecraft:yellow_concrete
479,89,6,minecraft:yellow_concrete
479,90,-5,minecraft:yellow_concrete
479,90,5,minecraft:yellow_concrete
479,91,-4,minecraft:yellow_concrete
479,91,4,minecraft:yellow_concrete
479,92,-3,minecraft:yellow_concrete
479,92,3,minecraft:yellow_concrete
479,93,-2,minecraft:yellow_concrete
479,93,2,minecraft:yellow_concrete
479,94,-1,minecraft:yellow_concrete
479,94,1,minecraft:yellow_concrete
479,95,0,minecraft:yellow_concrete
479,96,0,minecraft:yellow_concrete
480,64,-8,minecraft:smooth_stone
480,64,-7,minecraft:smooth_stone
480,64,-6,minecraft:smooth_stone
480,64,-5,minecraft:smooth_stone
480,64,-4,minecraft:smooth_stone
480,64,-3,minecraft:smooth_stone
480,64,-2,minecraft:smooth_stone
480,64,-1,minecraft:smooth_stone
480,64,0,minecraft:smooth_stone
480,64,1,minecraft:smooth_stone
480,64,2,minecraft:smooth_stone
480,64,3,minecraft:smooth_stone
480,64,4,minecraft:smooth_stone
480,64,5,minecraft:smooth_stone
480,64,6,minecraft:smooth_stone
480,64,7,minecraft:smooth_stone
480,64,8,minecraft:smooth_stone
480,64,9,minecraft:smooth_stone
480,64,10,minecraft:smooth_stone
480,64,11,minecraft:smooth_stone
480,64,12,minecraft:smooth_stone
480,64,13,minecraft:smooth_stone
480,65,-3,minecraft:light_gray_concrete
480,65,-2,minecraft:light_gray_concrete
480,65,-1,minecraft:light_gray_concrete
480,65,0,minecraft:light_gray_concrete
480,65,1,minecraft:light_gray_concrete
480,65,2,minecraft:light_gray_concrete
480,65,3,minecraft:light_gray_concrete
480,66,-3,minecraft:light_gray_concrete
480,66,-2,minecraft:light_gray_concrete
480,66,-1,minecraft:light_gray_concrete
480,66,0,minecraft:light_gray_concrete
480,66,1,minecraft:light_gray_concrete
480,66,2,minecraft:light_gray_concrete
480,66,3,minecraft:light_gray_concrete
480,67,-3,minecraft:light_gray_concrete
480,67,-2,minecraft:light_gray_concrete
480,67,-1,minecraft:light_gray_concrete
480,67,0,minecraft:light_gray_concrete
480,67,1,minecraft:light_gray_concrete
480,67,2,minecraft:light_gray_concrete
480,67,3,minecraft:light_gray_concrete
480,68,-3,minecraft:light_gray_concrete
480,68,-2,minecraft:light_gray_concrete
480,68,-1,minecraft:light_gray_concrete
480,68,0,minecraft:light_gray_concrete
480,68,1,minecraft:light_gray_concrete
480,68,2,minecraft:light_gray_concrete
480,68,3,minecraft:light_gray_concrete
480,69,-3,minecraft:light_gray_concrete
480,69,-2,minecraft:light_gray_concrete
480,69,-1,minecraft:light_gray_concrete
480,69,0,minecraft:light_gray_concrete
480,69,1,minecraft:light_gray_concrete
480,69,2,minecraft:light_gray_concrete
480,69,3,minecraft:light_gray_concrete
480,70,-3,minecraft:light_gray_concrete
480,70,-2,minecraft:light_gray_concrete
480,70,-1,minecraft:light_gray_concrete
480,70,0,minecraft:light_gray_concrete
480,70,1,minecraft:light_gray_concrete
480,70,2,minecraft:light_gray_concrete
480,70,3,minecraft:light_gray_concrete
480,71,-3,minecraft:light_gray_concrete
480,71,-2,minecraft:light_gray_concrete
480,71,-1,minecraft:light_gray_concrete
480,71,0,minecraft:light_gray_concrete
480,71,1,minecraft:light_gray_concrete
480,71,2,minecraft:light_gray_concrete
480,71,3,minecraft:light_gray_concrete
480,72,-3,minecraft:light_gray_concrete
480,72,-2,minecraft:light_gray_concrete
480,72,-1,minecraft:light_gray_concrete
480,72,0,minecraft:light_gray_concrete
480,72,1,minecraft:light_gray_concrete
480,72,2,minecraft:light_gray_concrete
480,72,3,minecraft:light_gray_concrete
